sample_id,category,text_prompt,text_answer_1,text_answer_2
100,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A little girl playing with a teddy bear and chewing on a toothbrush.""? Choices: First, Second.
Answer: ",First.,Second.
101,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A young boy cuts a cake designed to look like a skateboard.""? Choices: First, Second.
Answer: ",Second.,Second.
102,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""The man smiles with a slice of pizza while next to a friend.""? Choices: First, Second.
Answer: ",First.,Second.
103,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A guy standing in front of a few horses.""? Choices: First, Second.
Answer: ",Second.,Second.
104,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A hotel room with one bed and blue chair.""? Choices: First, Second.
Answer: ",First.,Second.
105,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A white train with a yellow front running on rails.""? Choices: First, Second.
Answer: ",First.,Second.
106,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A woman in grey and green bodysuit skiing on a slope.""? Choices: First, Second.
Answer: ",First.,Second.
107,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A man in black jersey pitching in baseball game.""? Choices: First, Second.
Answer: ",Second.,Second.
108,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""The man in the business suit takes a video of city buildings.""? Choices: First, Second.
Answer: ",First.,Second.
109,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A workspace inside an office with snowy trees outside the window.""? Choices: First, Second.
Answer: ",Second.,Second.
110,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""An older businessman standing by bunches of bananas.""? Choices: First, Second.
Answer: ",First.,Second.
111,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A blue and silver train next to train station and trees.""? Choices: First, Second.
Answer: ",First.,Second.
112,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""Woman in white outfit swinging up to hit tennis ball.""? Choices: First, Second.
Answer: ",First.,Second.
113,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A bowl with a mango, orange, and banana in it.""? Choices: First, Second.
Answer: ",First.,Second.
114,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A woman sitting at a table with two pizzas and a plate on it.""? Choices: First, Second.
Answer: ",First.,Second.
115,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A red bus is driving on the road.""? Choices: First, Second.
Answer: ",First.,Second.
116,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""Two women in colorful dresses lean against a white wall and one of them is on a cell phone.""? Choices: First, Second.
Answer: ",First.,Second.
117,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A black suitcase with a handle and white background.""? Choices: First, Second.
Answer: ",First.,Second.
118,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A man feeding pizza to a reluctant toddler.""? Choices: First, Second.
Answer: ",Second.,Second.
119,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A man with blue jersey holding a baseball bat.""? Choices: First, Second.
Answer: ",First.,Second.
120,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""The front end of a red motorcycle that is on display.""? Choices: First, Second.
Answer: ",Second.,Second.
121,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A male in a brown shirt is typing on a keyboard.""? Choices: First, Second.
Answer: ",First.,Second.
122,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A table filled with dishes of very tasty looking food.""? Choices: First, Second.
Answer: ",Second.,Second.
123,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A room that has a small television next to a red chair.""? Choices: First, Second.
Answer: ",First.,Second.
124,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""The brown cows walking along a path in the field.""? Choices: First, Second.
Answer: ",First.,Second.
125,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""A child is holding two hot dogs up to the photographer.""? Choices: First, Second.
Answer: ",First.,Second.
126,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""An old wooden  clock attached to the wall.""? Choices: First, Second.
Answer: ",First.,Second.
127,attribute,"You are given two images.<image> <image> Which image better aligns with the description: ""Two women playing tennis in a stadium with a grass court.""? Choices: First, Second.
Answer: ",Second.,Second.
